5.49637,5.88191,5.90907,6.18004,5.89109,0.117657,0.0652652,0.0415895,-0.00517155,649,1,0,0,0,0
5.55427,5.80513,5.83744,6.10746,5.81466,0.119398,0.0681189,0.0415895,-0.00517155,867,1,0,0,0,0
5.36771,5.72525,5.55907,6.01796,5.72776,0.115668,0.069954,0.0415895,-0.00517155,1582,1,0,0,0,0
5.22762,5.63944,5.5178,5.9337,5.64057,0.116366,0.0706523,0.0415895,-0.00517155,2159,1,0,0,0,0
5.1572,5.55189,5.41942,5.85861,5.55728,0.121406,0.0723531,0.0415895,-0.00517155,2744,1,0,0,0,0
5.18857,5.49462,5.31272,5.77692,5.4856,0.111782,0.0627286,0.0415895,-0.00517155,6357,1,0,0,0,0
4.96382,5.41674,5.15884,5.67731,5.39411,0.103242,0.0553019,0.0415895,-0.00517155,9449,1,0,0,0,0
4.87594,5.32561,5.16275,5.57952,5.29685,0.100698,0.053871,0.0415895,-0.00517155,10684,1,0,0,0,0
4.8393,5.22788,5.04838,5.48198,5.19629,0.100883,0.0540564,0.0415895,-0.00517155,11306,1,0,0,0,0
4.72877,5.13996,4.96749,5.3893,5.10312,0.0990979,0.0533844,0.0415895,-0.00517155,12182,1,0,0,0,0
4.61751,5.05207,4.97148,5.29554,5.0093,0.0968691,0.0511556,0.0415895,-0.00517155,13129,1,0,0,0,0
4.58791,4.95544,4.84717,5.19651,4.90816,0.0960403,0.0503268,0.0415895,-0.00517155,13713,1,0,0,0,0
4.50413,4.86908,4.72336,5.11294,4.82027,0.0972689,0.0526689,0.0415895,-0.00517155,13652,1,0,0,0,0
4.44421,4.79074,4.65895,5.02706,4.73511,0.0943681,0.0508816,0.0415895,-0.00517155,14060,1,0,0,0,0
4.37415,4.71243,4.62239,4.94735,4.65313,0.0939256,0.062695,0.0415895,-0.00517155,11522,1,0,0,0,0
4.34269,4.62784,4.59385,4.87547,4.57204,0.0991424,0.0556559,0.0415895,-0.00517155,15089,1,0,0,0,0
4.33684,4.56515,4.61265,4.82085,4.51116,0.102489,0.0590026,0.0415895,-0.00517155,14910,1,0,0,0,0
4.29278,4.50683,4.53775,4.75835,4.44822,0.100917,0.0696864,0.0415895,-0.00517155,11141,1,0,0,0,0
4.24306,4.44721,4.5204,4.70555,4.38975,0.103773,0.0736568,0.0415895,-0.00517155,10040,1,0,0,0,0
4.23871,4.3982,4.56288,4.66509,4.34323,0.107307,0.0771914,0.0415895,-0.00517155,9024,1,0,0,0,0
4.2231,4.35876,4.48626,4.61657,4.29718,0.103736,0.0602494,0.0415895,-0.00517155,13130,1,0,0,0,0
4.23212,4.32318,4.57483,4.58933,4.2645,0.107174,0.0648015,0.0415895,-0.00517155,11753,1,0,0,0,0
4.19224,4.29199,nan,4.58933,4.24871,0.119814,0.090813,0.0415895,-0.00517155,4812,1,0,0,0,0
4.22092,4.26966,nan,4.58933,4.23745,0.128879,0.0865061,0.0415895,-0.00517155,6232,1,0,0,0,0
4.21053,4.2533,4.51162,4.56816,4.21774,0.126982,0.0834956,0.0415895,-0.00517155,6927,1,0,0,0,0
4.19991,4.23902,4.598,4.56206,4.20724,0.130324,0.087951,0.0415895,-0.00517155,5733,1,0,0,0,0
4.20054,4.22539,4.6228,4.56211,4.2004,0.135884,0.094625,0.0415895,-0.00517155,3425,1,0,0,0,0
4.1331,4.20942,4.33551,4.53627,4.17834,0.131945,0.0906858,0.0415895,-0.00517155,4369,1,0,0,0,0
4.09979,4.1951,4.10952,4.48596,4.14383,0.11745,0.0739632,0.0415895,-0.00517155,9990,1,0,0,0,0
4.1107,4.1823,4.19528,4.45171,4.11882,0.108822,0.0675631,0.0415895,-0.00517155,12065,1,0,0,0,0
4.05103,4.16509,4.25102,4.42477,4.09552,0.104935,0.0625621,0.0415895,-0.00517155,13310,1,0,0,0,0
4.0252,4.1444,4.20751,4.38924,4.0658,0.0989869,0.0566142,0.0415895,-0.00517155,15802,1,0,0,0,0
3.91097,4.11627,nan,4.38924,4.05149,0.110427,0.0691675,0.0415895,-0.00517155,11174,1,0,0,0,0
3.92283,4.08646,nan,4.38924,4.03637,0.122572,0.0801997,0.0415895,-0.00517155,7569,1,0,0,0,0
3.87887,4.0533,nan,4.38924,4.01961,0.136111,0.0937381,0.0415895,-0.00517155,3361,1,0,0,0,0
3.78949,4.01225,4.31432,4.37204,3.98955,0.145926,0.103553,0.0415895,-0.00517155,317,1,0,0,0,0
3.75406,3.9676,4.0104,4.3156,3.93613,0.141301,0.0989281,0.0415895,-0.00517155,1501,1,0,0,0,0
3.73074,3.92737,3.92484,4.25692,3.88366,0.133957,0.0915837,0.0415895,-0.00517155,3616,1,0,0,0,0
3.62958,3.88035,3.88705,4.18583,3.82088,0.124337,0.0808509,0.0415895,-0.00517155,6430,1,0,0,0,0
3.66607,3.83588,3.82489,4.10604,3.75457,0.110115,0.0677424,0.0415895,-0.00517155,10869,1,0,0,0,0
3.55172,3.78595,3.73129,4.04561,3.69597,0.106007,0.0636344,0.0415895,-0.00517155,12249,1,0,0,0,0
3.49459,3.73289,3.71599,4.00626,3.64723,0.111784,0.0682975,0.0415895,-0.00517155,10866,1,0,0,0,0
3.41382,3.68318,3.61864,3.9486,3.59007,0.108719,0.065233,0.0415895,-0.00517155,11599,1,0,0,0,0
3.39001,3.6299,3.58112,3.88161,3.52583,0.10331,0.0609368,0.0415895,-0.00517155,11727,1,0,0,0,0
3.23926,3.56593,3.46998,3.80785,3.45222,0.0995355,0.0906098,0.0415895,-0.00517155,1658,1,0,0,0,0
3.24541,3.51153,nan,3.80785,3.42422,0.122113,0.0775129,0.0415895,-0.00517155,5406,1,0,0,0,0
3.18848,3.45497,3.34536,3.71096,3.34126,0.105777,0.0611771,0.0415895,-0.00517155,9772,1,0,0,0,0
3.02131,3.38403,3.28724,3.63864,3.2643,0.105536,0.0999578,0.0415895,-0.00517155,-2825,1,0,0,0,0
3.0514,3.32621,nan,3.63864,3.23445,0.129744,0.0884847,0.0415895,-0.00517155,814,1,0,0,0,0
3.00404,3.26,3.14373,3.56053,3.15634,0.125214,0.0806143,0.0415895,-0.00517155,2782,1,0,0,0,0
2.8223,3.18706,3.02176,3.474,3.06969,0.120027,0.134531,0.0415895,-0.00517155,-16653,1,0,0,0,0
2.7128,3.10888,2.95858,3.38737,2.97989,0.117021,0.0779895,0.0415895,-0.00517155,1328,1,0,0,0,0
nan,3.10888,2.92171,3.30641,2.93407,0.0831538,0.0418948,0.0415895,-0.00517155,12656,1,0,0,0,0
2.68258,3.03576,2.86895,3.22171,2.84739,0.0786677,0.0429792,0.0415895,-0.00517155,10737,1,0,0,0,0
2.41257,2.93802,2.39908,3.09975,2.72584,0.0689495,-0.061955,0.0415895,-0.00517155,24000,1,0,0,0,0
2.35235,2.84932,2.32312,2.97395,2.60606,0.0535829,-0.158516,0.0415895,-0.00517155,24000,1,0,0,0,0
2.56812,2.78159,2.68142,2.8951,2.52377,0.0491142,0.0156545,0.424957,-0.160849,24000,0,0,0,0,0
2.24386,2.68713,2.25908,2.78647,2.40885,0.0434234,-0.00229012,0.79082,-0.321106,24000,0,0,0,0,0
2.50284,2.63529,2.64652,2.7224,2.34267,0.0383192,0.0082033,0.735408,-0.307154,24000,0,0,0,0,0
nan,2.63529,2.55523,2.66355,2.30859,0.0124776,-0.0465879,1.45987,-0.630072,24000,0,0,0,0,0
2.17248,2.54739,2.18937,2.58031,2.20989,0.0146892,-0.058817,3.65533,-1.65125,24000,0,0,0,0,0
2.21515,2.46851,2.18661,2.50311,2.11885,0.0156138,-0.155632,18.0479,-8.51531,24000,0,0,0,0,0
2.14474,2.40075,2.15906,2.42685,2.03386,0.0119205,-0.0638048,108.302,-53.2502,24000,0,0,0,0,0
nan,2.40075,2.49559,2.38951,2.01164,0.005156,-0.0438972,539.156,-268.021,24000,0,0,0,0,0
2.1229,2.34176,2.13204,2.36281,1.96045,0.00971063,-0.0326621,55.5796,-28.3493,24000,0,0,0,0,0
2.37624,2.31113,2.3656,2.36706,1.94477,0.0258773,-0.0476289,49.2757,-25.3392,24000,0,0,0,0,0
2.31056,2.30093,2.03201,2.30211,1.89921,0.000488238,-0.409,200.141,-105.381,24000,0,0,0,0,0
2.10835,2.27652,2.00495,2.2767,1.86895,-4.37114e-08,-0.543074,45.943,-24.5823,24000,0,0,0,0,0
2.07739,2.22745,1.96065,2.20811,1.79685,0.00918694,-0.54445,149.63,-83.2745,24000,0,0,0,0,0
2.03446,2.20651,1.92099,2.14469,1.74476,0.0296539,-0.536797,1704.26,-977.205,24000,0,0,0,0,0
2.01116,2.15734,1.88302,2.11406,1.6946,0.0209851,-0.551795,13495.3,-7965.45,24000,0,0,0,0,0
2.03557,2.14365,1.78828,2.07422,1.66097,0.0339152,-0.396964,21.9436,-13.2066,24000,0,0,0,0,0
2.03755,2.12589,1.76756,2.03507,1.62495,0.0447381,-0.389819,14.2302,-8.74909,24000,0,0,0,0,0
1.82237,2.09366,1.8143,1.96694,1.56081,0.0634384,-0.0222632,0.581547,-0.347163,24000,0,0,0,0,0
1.81905,2.06327,1.80926,1.93466,1.51987,0.0651015,-0.0194925,0.458644,-0.274064,24000,0,0,0,0,0
1.82158,2.00781,1.75865,1.87397,1.44275,0.0693033,-0.170348,1.14653,-0.763086,24000,0,0,0,0,0
1.8179,1.95854,1.76111,1.84688,1.39047,0.0587992,-0.181905,0.946306,-0.651189,24000,0,0,0,0,0
1.76484,1.92419,1.73785,1.82017,1.34824,0.0555822,-0.250265,1.14475,-0.819678,24000,0,0,0,0,0
1.97436,1.91389,2.03858,1.82796,1.34618,0.045944,0.0158282,0.0584926,-0.0180726,-19158,1,0,0,0,0
1.70309,1.88075,1.61593,1.79746,1.30155,0.0452826,-0.256501,0.0584926,-0.0180726,24000,1,0,0,0,0
1.58912,1.83854,1.56681,1.76584,1.24868,0.0403724,-0.287636,0.906154,-0.70033,24000,0,0,0,0,0
1.54393,1.78938,1.52105,1.73911,1.19298,0.0285978,-0.306393,0.790037,-0.642394,24000,0,0,0,0,0
1.5663,1.74225,1.47073,1.70943,1.13525,0.0191898,-0.414449,1.06624,-0.924482,24000,0,0,0,0,0
1.53786,1.7138,1.45701,1.6737,1.08591,0.0240629,-0.246923,0.405255,-0.35288,24000,0,0,0,0,0
1.52685,1.68458,1.50316,1.64309,1.03865,0.0255668,-0.0678825,0.10396,-0.076404,-24000,1,0,0,0,0
1.50786,1.65321,1.48876,1.6161,0.991185,0.0235471,-0.071008,0.0933743,-0.0702452,-24000,1,0,0,0,0
1.50661,1.62208,1.41402,1.58139,0.935937,0.0267807,-0.250409,0.2652,-0.252853,-24000,0,0,0,0,0
1.5201,1.59761,1.50313,1.55792,0.894279,0.0269316,-0.0676235,0.0754291,-0.0506686,-24000,1,0,0,0,0
1.43325,1.5435,1.43325,1.49739,0.788845,0.03419,-0.0592592,0.0655955,-0.0281733,-24000,1,0,0,0,0
1.44741,1.51793,1.44935,1.48073,0.747219,0.0287184,-0.0757792,0.0656686,-0.036428,-24000,1,0,0,0,0
1.4611,1.50513,1.45814,1.46986,0.723155,0.0279057,-0.0743842,0.062457,-0.0329839,-24000,1,0,0,0,0
1.46212,1.49695,1.45929,1.46369,0.708247,0.0267406,-0.0810666,0.0632428,-0.0359667,-24000,1,0,0,0,0
1.46165,1.48648,1.45898,1.46251,0.695904,0.0195347,-0.0882726,0.0577344,-0.0426211,-24000,1,0,0,0,0
1.46208,1.4789,1.45899,1.46271,0.687995,0.0133231,-0.0944841,0.0529308,-0.0487877,-24000,1,0,0,0,0
1.46138,1.47236,1.45839,1.45823,0.676119,0.0117595,-0.0960477,0.0507337,-0.0493129,-24000,1,0,0,0,0
1.46113,1.46768,1.45857,1.45521,0.667734,0.0104953,-0.097312,0.0490379,-0.0499009,-24000,1,0,0,0,0
1.46159,1.46318,1.45838,1.45965,0.667635,0.00292964,-0.104878,0.0435408,-0.0586441,-24000,1,0,0,0,0
1.45734,1.45691,1.45427,1.45476,0.655328,0.00176056,-0.106047,0.0412472,-0.0588419,-24000,1,0,0,0,0
1.43975,1.45755,1.43947,1.45539,0.656739,0.00189109,-0.105916,0.0415092,-0.0588206,-24000,1,0,0,0,0
1.4118,1.45399,1.41041,1.45149,0.648431,0.00210019,-0.105707,0.0407226,-0.057807,-24000,1,0,0,0,0
1.38078,1.44596,1.37976,1.44365,0.630452,0.00198336,-0.105824,0.0386571,-0.0563266,-24000,1,0,0,0,0
1.34712,1.43446,1.34614,1.43234,0.603852,0.00201328,-0.105794,0.0359442,-0.0540036,-24000,1,0,0,0,0
1.3116,1.41946,1.31087,1.41753,0.567558,0.00176056,-0.108252,0.0329154,-0.0525294,-24000,1,0,0,0,0
1.29199,1.40245,1.29015,1.40064,0.523768,0.00189109,-0.112528,0.0304123,-0.051171,-24000,1,0,0,0,0
1.26405,1.38272,1.26327,1.38113,0.468736,0.00169142,-0.11603,0.0265528,-0.0489494,-24000,1,0,0,0,0
1.24083,1.36069,1.24173,1.35945,0.399726,0.00138112,-0.117441,0.0215412,-0.045246,-24000,1,0,0,0,0
1.21192,1.33572,1.21287,1.3349,0.305037,0.00154407,-0.115077,0.0167769,-0.0384052,-24000,1,0,0,0,0
1.18387,1.30837,1.1833,1.3078,0.145219,0.00133725,-0.119684,0.0136949,-0.0308939,-24000,1,0,0,0,0
1.17163,1.28156,1.17107,1.28096,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17334,1.25771,1.1723,1.25715,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.173,1.23694,1.1723,1.2364,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17635,1.21986,1.17593,1.21938,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17719,1.20642,1.17672,1.20597,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.174,1.19462,1.17332,1.19428,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17461,1.18567,1.17429,1.18539,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17665,1.17926,1.1763,1.17884,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17435,1.1755,1.17373,1.17493,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17503,1.17462,1.17476,1.17407,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17399,1.17485,1.17318,1.17429,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17476,1.17499,1.17383,1.17444,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17679,1.17537,1.17636,1.17484,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17562,1.1753,1.17503,1.17475,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.1751,1.17509,1.17454,1.17454,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17478,1.17517,1.17411,1.17462,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17485,1.17519,1.17437,1.17462,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17557,1.17508,1.17506,1.1745,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17397,1.17505,1.17332,1.17446,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17524,1.17507,1.17476,1.17446,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17667,1.17534,1.17598,1.17474,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17587,1.17545,1.17511,1.17487,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17538,1.1753,1.17503,1.17473,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17633,1.17538,1.17572,1.1748,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17632,1.1755,1.17569,1.17492,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17526,1.17555,1.17484,1.17499,nan,nan,nan,nan,nan,0,1,0,0,0,0
1.17664,1.17572,1.17593,1.17515,nan,nan,nan,nan,nan,0,1,0,0,0,0
